0,"[ 0.19726094  0.61909178  0.15584961  0.21750035  0.04217773  0.01294534
  0.24150085  0.13912024  0.06895476  0.96177163  0.60264024  0.35166655
  0.25090241  0.80108271  0.27944086  0.39242368  0.33050304  0.31766952
  0.5452591   0.26759331  0.1363949   0.25770269  0.24378169  0.37304039]",-0.41247244613206541
1,"[ 0.771  0.353  0.421  0.492  0.603  0.538  0.627  0.025  0.534  0.605
  0.968  0.232  0.468  0.818  0.408  0.577  0.887  0.552  0.928  0.455
  0.123  0.374  0.927  0.053]",-0.27237318731911425
2,"[ 0.375  0.311  0.099  0.772  0.535  0.144  0.224  0.505  0.113  0.469
  0.369  0.335  0.584  0.739  0.721  0.577  0.887  0.552  0.928  0.455
  0.123  0.374  0.927  0.053]",-0.28739189364123496
3,"[ 0.26872447  0.98794525  0.68959797  0.11417561  0.97012377  0.16281491
  0.19352728  0.10899264  0.7278984   0.42565796  0.25314083  0.11601199
  0.85198004  0.12520149  0.70465443  0.74660608  0.62650732  0.1396222
  0.7246658   0.3407456   0.96473983  0.1928429   0.02734498  0.23906506]",-0.7025610105012875
4,"[ 0.582  0.88   0.099  0.85   0.583  0.124  0.241  0.036  0.437  0.229
  0.934  0.021  0.451  1.206  0.232  0.786  0.54   0.499  0.718  0.282
  0.64   0.374  0.927  0.053]",-0.54432224049300193
5,"[ 0.212  0.386  0.998  0.958  0.982  0.354  0.627  0.019  0.534  0.605
  0.968  0.232  0.468  0.818  0.408  1.49   0.002  0.624  0.45   0.341
  0.965  0.374  1.245  0.053]",-0.42290563745414539
6,"[ 0.212  0.386  0.998  0.554  0.982  0.354  0.627  0.019  0.617  0.605
  0.253  0.116  0.852  0.095  1.195  0.747  0.627  0.14   1.168  0.341
  0.965  0.193  0.324  0.12 ]",-0.70291408696201729
7,"[ 0.269  0.988  0.69   0.114  0.97   0.163  0.194  0.102  0.728  0.426
  0.253  0.116  0.852  0.125  1.113  0.309  0.771  0.598  0.45   0.268
  0.965  0.374  1.245  0.053]",-0.64189108364231506
8,"[ 0.649  0.272  0.998  0.554  0.982  0.163  0.194  0.102  0.728  0.426
  0.253  0.116  0.852  0.125  1.066  0.309  0.771  0.598  0.928  0.455
  0.123  0.374  1.696  0.053]",-0.66303492707284672
9,"[ 0.212  0.386  0.69   0.114  0.97   0.163  0.27   0.102  0.728  0.426
  0.253  0.116  0.44   0.125  0.408  1.49   0.002  0.624  0.45   0.341
  0.965  0.57   1.245  0.053]",-0.53987811921161621
10,"[ 0.269  0.988  0.69   0.114  0.97   0.163  0.194  0.086  0.728  0.426
  0.253  0.116  0.852  0.125  1.066  0.309  0.771  0.598  0.928  0.455
  0.123  0.407  1.696  0.053]",-0.54510195643221682
