0,"[4.666, -4.464, -3.438, 1.995]",5.8580008759203119
1,"[4.666, -4.464, -3.438, 1.995]",5.8089001668128688
2,"[4.666, -4.464, -3.438, 1.995]",5.8089001668128688
3,"[4.666, -4.464, -3.438, 1.995]",5.8089001668128688
4,"[4.666, -4.464, -3.438, 1.995]",5.8089001668128688
5,"[4.666, -4.464, -3.438, 1.995]",5.8089001668128688
6,"[-2.705, 1.745, -2.0044493563196086, -1.399]",5.8086734924127743
7,"[-2.705, 1.745, -2.0044493563196086, -1.399]",5.8086734924127743
8,"[-2.705, 1.745, -2.0044493563196086, -1.399]",5.8086734924127743
9,"[-4.770292608624664, 1.745, 1.5807114639064972, -1.399]",5.8085195585892064
10,"[-4.770292608624664, 1.745, 1.5807114639064972, -1.399]",5.8085195585892064
11,"[-2.705, 1.745, -3.8469434550610604, -1.399]",5.8083572149056071
12,"[-2.705, 1.745, -3.8469434550610604, -1.399]",5.8083572149056071
13,"[-2.705, 1.745, -3.8469434550610604, -1.399]",5.8083572149056071
14,"[-2.705, 1.745, -3.8469434550610604, -1.399]",5.8083572149056071
15,"[-2.705, 1.745, -3.8469434550610604, -1.399]",5.8083572149056071
16,"[-2.3213822964580784, 1.745, -4.227174217556104, -1.6663377997982707]",5.8083336501891809
17,"[-2.266580559840776, 1.745, -4.227174217556104, -1.6663377997982707]",5.808309966400806
18,"[-2.266580559840776, 1.745, -4.227174217556104, -1.6663377997982707]",5.808309966400806
19,"[-2.266580559840776, 1.745, -4.227174217556104, -1.6663377997982707]",5.808309966400806
20,"[-2.266580559840776, 1.745, -4.227174217556104, -1.6663377997982707]",5.808309966400806
